ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3002720	QnrB6	417	protein homolog model	Escherichia coli	0.02	0.09	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella pneumoniae	0.29	2.46	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Proteus mirabilis	0	1.03	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Serratia marcescens	0	0.18	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Shigella flexneri	0	0.2	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Shigella flexneri	0	0.2	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter cloacae	0.84	1.78	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter cloacae	0.84	2.37	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Citrobacter freundii	0.54	2.43	2.33	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Citrobacter freundii	0.54	5.34	6.98	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Morganella morganii	0	1.49	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter asburiae	2.99	5.08	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter asburiae	2.99	5.08	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter hormaechei	0.82	3.86	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Raoultella planticola	4.35	0	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Raoultella planticola	4.35	0	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Citrobacter portucalensis	0	11.11	6.25	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella huaxiensis	0	0	100	50	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella michiganensis	0	0.6	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella michiganensis	0	0.6	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella quasipneumoniae	0.67	2.61	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Klebsiella huaxiensis	0	0	100	50	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Leclercia adecarboxylata	5	10.53	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Leclercia adecarboxylata	5	10.53	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter roggenkampii	0	0.88	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002720	QnrB6	417	protein homolog model	Enterobacter roggenkampii	0	1.75	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3001864	CTX-M-1	420	protein homolog model	Shigella flexneri	0	0.2	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Salmonella enterica	0.08	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Salmonella enterica	0.08	0.01	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Escherichia coli	0.33	0.35	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Escherichia coli	0.33	0.35	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Klebsiella pneumoniae	0	0.16	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Klebsiella pneumoniae	0	0.17	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Shigella sonnei	0	0.16	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Shigella sonnei	0	0.16	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Shigella flexneri	0	0.2	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Klebsiella michiganensis	1.65	0	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001864	CTX-M-1	420	protein homolog model	Klebsiella michiganensis	1.65	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000874	TEM-2	421	protein homolog model	Klebsiella pneumoniae	0.04	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Providencia stuartii	0	6.67	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Salmonella enterica	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Acinetobacter baumannii	0.07	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Escherichia coli	0.03	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Klebsiella pneumoniae	0.04	0.03	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Pseudomonas aeruginosa	0	0.09	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Pseudomonas aeruginosa	0	0.09	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Proteus mirabilis	0	1.03	1.32	3.7	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Proteus mirabilis	0	1.03	1.32	3.7	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Acinetobacter pittii	0.64	0	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Acinetobacter pittii	0.64	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Enterobacter cloacae	0	0.59	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Providencia stuartii	0	6.67	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Enterobacter hormaechei	0	1.06	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000874	TEM-2	421	protein homolog model	Enterobacter hormaechei	0	1.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002147	DHA-16	423	protein homolog model	Morganella morganii	0	11.94	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3001094	SHV-36	424	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001094	SHV-36	424	protein homolog model	Klebsiella pneumoniae	0	0.86	0.69	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001094	SHV-36	424	protein homolog model	Klebsiella pneumoniae	0	0.94	0.69	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001373	TEM-182	425	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001373	TEM-182	425	protein homolog model	Klebsiella pneumoniae	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002627	aadK	426	protein homolog model	Bacillus subtilis	0	12.84	21.14	15.07	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002627	aadK	426	protein homolog model	Bacillus subtilis	0	66.51	89.71	82.19	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002627	aadK	426	protein homolog model	Bacillus halotolerans	0	25	66.67	100	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002627	aadK	426	protein homolog model	Bacillus tequilensis	0	66.67	100	100	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002627	aadK	426	protein homolog model	Bacillus velezensis	0	0.66	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002402	OXY-2-7	428	protein homolog model	Klebsiella oxytoca	0	27.34	7.14	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3002402	OXY-2-7	428	protein homolog model	Klebsiella oxytoca	0	14.06	3.57	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3000789	mdsA	429	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3000789	mdsA	429	protein homolog model	Salmonella enterica	0	18.52	14.76	12.91	perfect	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3000789	mdsA	429	protein homolog model	Salmonella enterica	0	82.18	81.98	41.72	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3000789	mdsA	429	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3000789	mdsA	429	protein homolog model	Shigella flexneri	0	0.2	0	0	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3001704	OXA-87	430	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Citrobacter youngae	0	100	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Escherichia coli	0.01	35.19	57.66	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Escherichia fergusonii	0	100	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Klebsiella quasipneumoniae	0	99.05	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Salmonella enterica	0	98.89	93.83	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Enterococcus faecium	0	0.06	0	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Klebsiella oxytoca	0	98.44	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Shigella sonnei	0	98.14	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Shigella dysenteriae	0	89.66	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Shigella flexneri	0	98.63	94.12	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Citrobacter freundii	0	98.54	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Citrobacter amalonaticus	0	100	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Enterobacter asburiae	0	99.15	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Enterobacter hormaechei	0	99.39	98.66	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Citrobacter werkmanii	0	100	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Enterobacter kobei	0	98.94	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Raoultella planticola	0	100	100	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3003378	Escherichia coli marR mutant conferring antibiotic resistance	431	protein overexpression model	Shigella boydii	0	91.95	92.86	0	perfect_strict	antibiotic efflux; antibiotic target alteration; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
